OTU	Size	full_tax	Phylum_order 	Phylum	Class	Order	Family	Genus
Otu0978	26	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu1606	9	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium67;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu1621	9	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu1897	6	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu2635	4	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacteriaceae_unclassified100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacteriaceae_unclassified
Otu3899	2	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Leptotrichiaceae100;Leptotrichia100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
Otu3908	2	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu7357	1	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Leptotrichiaceae100;Leptotrichia100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
Otu7358	1	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu7359	1	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Clostridium_XIX100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Clostridium_XIX
Otu7360	1	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacterium100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Otu7362	1	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Clostridium_XIX100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Clostridium_XIX
Otu7363	1	Bacteria100;Fusobacteria100;Fusobacteriia100;Fusobacteriales100;Fusobacteriaceae100;Fusobacteriaceae_unclassified100;	06_Fusobacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacteriaceae_unclassified
Otu8376	1	Bacteria100;Gemmatimonadetes100;Gemmatimonadetes100;Gemmatimonadales100;Gemmatimonadaceae100;Gemmatimonas100;	15_Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
Otu0222	1300	Bacteria100;Lentisphaerae100;Lentisphaeria100;Victivallales100;Victivallaceae100;Victivallis100;	16_Lentisphaerae	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis
Otu0244	1012	Bacteria100;Lentisphaerae100;Lentisphaeria100;Victivallales100;Victivallaceae100;Victivallis100;	16_Lentisphaerae	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis
Otu2214	5	Bacteria100;Lentisphaerae100;Lentisphaeria100;Victivallales100;Victivallaceae100;Victivallis100;	16_Lentisphaerae	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis
Otu4288	2	Bacteria100;Parcubacteria100;Parcubacteria_unclassified100;Parcubacteria_unclassified100;Parcubacteria_unclassified100;Parcubacteria_unclassified100;	17_Parcubacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu8343	1	Bacteria100;Planctomycetes100;Planctomycetia100;Planctomycetales100;Planctomycetaceae100;Planctomycetaceae_unclassified100;	14_Planctomycetes	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified
Otu8344	1	Bacteria100;Planctomycetes100;Planctomycetia100;Planctomycetales100;Planctomycetaceae100;Planctomycetaceae_unclassified100;	14_Planctomycetes	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified
Otu0021	40912	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Escherichia/Shigella93;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
Otu0032	25872	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Parasutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella
Otu0046	15461	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Sutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
Otu0049	15204	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Sutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
Otu0083	7938	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Bilophila100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
Otu0088	7471	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Enterobacteriaceae_unclassified100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified
Otu0093	6580	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Burkholderiales_unclassified100;Burkholderiales_unclassified100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Burkholderiales_unclassified
Otu0097	6308	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu0112	4893	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Desulfovibrio100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Otu0126	4242	Bacteria100;Proteobacteria100;Betaproteobacteria100;Betaproteobacteria_unclassified100;Betaproteobacteria_unclassified100;Betaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu0128	4115	Bacteria100;Proteobacteria100;Alphaproteobacteria100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified
Otu0132	3697	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Aeromonadales100;Succinivibrionaceae100;Succinivibrio100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio
Otu0134	3673	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Pasteurellales100;Pasteurellaceae100;Pasteurellaceae_unclassified100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurellaceae_unclassified
Otu0144	3289	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu0162	2596	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Parasutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella
Otu0193	1887	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Burkholderiales_unclassified100;Burkholderiales_unclassified100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Burkholderiales_unclassified
Otu0265	844	Bacteria100;Proteobacteria100;Betaproteobacteria100;Betaproteobacteria_unclassified100;Betaproteobacteria_unclassified100;Betaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu0277	746	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Oxalobacteraceae100;Oxalobacteraceae_unclassified62;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacteraceae_unclassified
Otu0304	608	Bacteria100;Proteobacteria100;Alphaproteobacteria100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified
Otu0324	503	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu0334	455	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Deltaproteobacteria_unclassified100;Deltaproteobacteria_unclassified100;Deltaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu0374	347	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Desulfovibrio100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Otu0415	255	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu0485	159	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Bilophila100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
Otu0486	156	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionales_unclassified100;Desulfovibrionales_unclassified100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionales_unclassified	Desulfovibrionales_unclassified
Otu0532	123	Bacteria100;Proteobacteria100;Epsilonproteobacteria100;Campylobacterales100;Campylobacteraceae100;Campylobacter100;	03_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
Otu0533	122	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Pasteurellales100;Pasteurellaceae100;Pasteurellaceae_unclassified99;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurellaceae_unclassified
Otu0591	93	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Desulfovibrio100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Otu0724	55	Bacteria100;Proteobacteria100;Alphaproteobacteria100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified
Otu0737	53	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Bilophila100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
Otu0740	53	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Parasutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella
Otu0758	49	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Escherichia/Shigella94;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
Otu0786	46	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Pseudomonadales100;Pseudomonadaceae100;Pseudomonas100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Otu0926	30	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Desulfovibrio100;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Otu1023	24	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Enterobacteriaceae_unclassified80;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified
Otu1059	22	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Pseudomonadales100;Pseudomonadaceae100;Pseudomonas100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Otu1068	22	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Enterobacteriaceae_unclassified100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified
Otu1104	20	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu1124	19	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Escherichia/Shigella100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
Otu1147	18	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Enterobacteriaceae_unclassified73;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified
Otu1185	17	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Cronobacter59;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cronobacter
Otu1255	15	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Escherichia/Shigella100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
Otu1273	14	Bacteria100;Proteobacteria100;Betaproteobacteria100;Neisseriales100;Neisseriaceae100;Neisseria100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
Otu1277	14	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu1278	14	Bacteria100;Proteobacteria100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;Proteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu1289	14	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Sutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
Otu1346	13	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Sutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
Otu1352	13	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Burkholderiales_unclassified100;Burkholderiales_unclassified100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Burkholderiales_unclassified
Otu1379	12	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Pasteurellales100;Pasteurellaceae100;Pasteurellaceae_unclassified59;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurellaceae_unclassified
Otu1403	12	Bacteria100;Proteobacteria100;Epsilonproteobacteria100;Campylobacterales100;Campylobacteraceae100;Campylobacter100;	03_Proteobacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
Otu1421	12	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Parasutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella
Otu1500	10	Bacteria100;Proteobacteria100;Gammaproteobacteria100;Enterobacteriales100;Enterobacteriaceae100;Enterobacteriaceae_unclassified100;	03_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified
Otu1526	10	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Burkholderiaceae100;Burkholderia100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
Otu1528	10	Bacteria100;Proteobacteria100;Betaproteobacteria100;Burkholderiales100;Sutterellaceae100;Parasutterella100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella
Otu1569	9	Bacteria100;Proteobacteria100;Betaproteobacteria100;Betaproteobacteria_unclassified100;Betaproteobacteria_unclassified100;Betaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu1589	9	Bacteria100;Proteobacteria100;Deltaproteobacteria100;Desulfovibrionales100;Desulfovibrionaceae100;Desulfovibrio56;	03_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Otu1617	9	Bacteria100;Proteobacteria100;Alphaproteobacteria100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;Alphaproteobacteria_unclassified100;	03_Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified
